-2:59 | (Member (6 months)) NadiaAAAH: is that a good thing lol? :rolling_on_the_floor_laughing::winking_face:
1:06:44 | (Member (1 month)) Xinforel: Aia I will literally kick a dog if you do feet ASMR
1:06:50 | (Member (6 months)) NadiaAAAH: same Airelle lmaooo
1:06:55 | (Member (6 months)) Siegfriedo Ex Machina: LUCIFER IT'S CLOSE TO 200K!
1:07:03 | (Member (6 months)) Undefined404💭🎨: :_aiaLOVE::_aiaLOVE::_aiaLOVE:
1:07:04 | (Member (6 months)) Common Kuma: Lucifer:_aiaPRAY:Can't get enough
1:07:06 | (Member (2 months)) Josh: Lucifer is 1 week, 1 hour, and 20 minutes old now:_aiaLOVE:
1:07:07 | (Member (6 months)) Meghanet [メガネット]: It's just that good, Aia~
1:07:08 | aoi 🐸: it's getting close to 200k! 
1:07:10 | (Member (2 months)) Alexx: :_aiaLOVE::_aiaLOVE::_aiaLOVE:
1:07:10 | (Member (2 months)) Airelle Rune: Lucifer is almost at 200k!!
1:07:14 | (Member (2 months)) 𝕃𝕠𝕔𝕒𝕝 𝔾𝕙𝕠𝕤𝕥: :_aiaHEADPAT:
1:07:17 | Zane Kudo: Your first Cover was amazing Aia
1:07:22 | (Member (6 months)) blue cherry: :_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT:
1:07:24 | (New member) Aidan O: It’s okay :_aiaHEADPAT::_aiaHEADPAT:
1:07:26 | A_Spoony_Bard : Lucifer is taking up so much space in my head, it is so good 
1:07:28 | (Member (6 months)) Smug Goht: :_aiaHEADPAT::_aiaHEADPAT:
1:07:29 | Dani reDux: You did great!
1:07:29 | (Member (6 months)) Meghanet [メガネット]: There's nothing wrong with that. :_aiaHEADPAT::_aiaHEADPAT:
1:07:30 | (Member (2 months)) Josh: nah! we love any stream with you! no need to make something grand for us:_aiaLOVE:do it for you
1:07:31 | lavi: im gonna go now! have a great stream aia! and have a great day/night everyone! have fun!!
1:07:34 | (Member (6 months)) Common Kuma: Don't be sorry, relaxed is good:_aiaHEADPAT:
1:07:41 | (Member (6 months)) NadiaAAAH: You deserve another spa day bby gorl:_aiaHEADPAT:
1:07:43 | Dani reDux: bye lavi
1:07:45 | (Member (2 months)) Lunalva Rocha: :_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT:take your time
1:07:51 | (Member (6 months)) Kaiser_Devil: This is a wonderful pace.
1:07:55 | (Member (2 months)) Airelle Rune: Nadia, my hand is on my earphones ready to pull it out in case of sudden loud rizz sfx:_aiaLOL::_aiaLOL::_aiaLOL:
1:08:01 | aoi 🐸: dont apologize! it's okay! 
1:08:11 | (Member (2 months)) Airelle Rune: Don't say sorryyy~ is okaaaay!:_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT:
1:08:17 | (New member) Aidan O: :_aiaHEADPAT::_aiaHEADPAT:
1:08:20 | (Member (6 months)) NadiaAAAH: it's ptsd at this point Airelle:_aiaLOL:
1:08:21 | A_Spoony_Bard : Don't be sorry, relaxing is nice, if things come up they come up
1:08:37 | (Member (6 months)) Kaiser_Devil: Me? Sweet?:_aiaREVERSE:
1:08:42 | (Member (2 months)) BackScarf: aia did you watch chainsawman?
1:08:50 | (Member (6 months)) Undefined404💭🎨: :_aiaLOVE::_aiaLOVE::_aiaLOVE:
1:08:51 | Rika setos right toenail♡: my freind said he likes both but perfers the original...I look at them and I say...That's ur opinion but. she nailed it and he's just like HELL YEAH SHE DID!
1:08:53 | (Member (6 months)) Common Kuma: :_aiaAIADMIRER:
1:08:54 | (Member (2 months)) Airelle Rune: We are here for youuuu~:_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT:
1:09:10 | Rika setos right toenail♡: it was a very odd experience
1:09:14 | A_Spoony_Bard : I swear there's a joke about how much I say sorry so much and frankly I think you give me a run for my money 
1:09:21 | (Member (2 months)) Airelle Rune: Thank you for the booba:_aiaAIADMIRER::_aiaAIADMIRER::_aiaAIADMIRER:
1:09:21 | Rika setos right toenail♡: I like ur's more :)
1:09:29 | (Member (2 months)) MommaAngelCat😺 (Hex'sB-dayTwin): Anytime Miss AIA DEAR !!
1:09:40 | (Member (2 months)) Airelle Rune: SMOL AIA CONFIRMED:_aiaHEADPAT:
1:09:41 | Mabu: its okay im filipino im not tall eaither LOL
1:09:44 | kyodorun: HOW SHORT ARE WE TALKING???
1:09:46 | (Member (2 months)) Josh: :_aiaCRY:never thought I'd wish I was shorter LOL
1:09:47 | (Member (6 months)) NadiaAAAH: I hate hugging ppl cuz their face goes straight to my boobs lmao
1:09:48 | (Member (6 months)) Common Kuma: Depends on if you're standing up
1:09:48 | Alucard_PhD🎉: I mean assumedly it would be laying down
1:09:50 | (Member (6 months)) Cappythecat [multilangual🚪🔑]: she admits shes tiny
1:09:55 | (Member (2 months)) BackScarf: smol goob confirmed
1:09:56 | (Member (1 month)) Vincent TheKindNecromancer: Thank you blessed boob shelf:_aiaPRAY::_aiaPRAY::_aiaPRAY:
1:10:01 | Simp_Rain: ew a filipino? I am one too...
1:10:31 | A_Spoony_Bard : No it's okay, you're going to make me start saying it 
1:10:31 | (Member (2 months)) Josh: :_aiaHEADPAT:honestly I get that, nothing wrong with it but I just hope you know that none of us will hold anything against you
1:10:35 | (Member (6 months)) Common Kuma: Dang it..
1:10:37 | (Member (6 months)) Smug Goht: eyyy LETS GOOOOO
1:10:39 | lilly_1234: I’m 5’5 and 1/2
1:10:39 | (Member (2 months)) Lunalva Rocha: Oh man am too tall for that:_aiaEVIL:
1:10:40 | kyodorun: DANG IT IM5'4
1:10:40 | (Member (2 months)) MommaAngelCat😺 (Hex'sB-dayTwin): I'm 5"4 " sorry ....
1:10:42 | (Member (6 months)) Night: oh nyo i’m taller than you?
1:10:43 | Kartofel: oh hell yea
1:10:43 | Zero: Dang.
1:10:44 | (New member) Aidan O: 5’11 :_aiaCRY:
1:10:48 | (Member (6 months)) Undefined404💭🎨: Cute smol Aia
1:10:51 | Kartofel: im 4'11
1:10:54 | (Member (2 months)) Lunalva Rocha: I'm 6'2, waaaay over it lmao
1:10:56 | (Member (6 months)) NadiaAAAH: 6'0:_aiaCRY:
1:10:58 | SnakeandWolf: whelp too tall her
1:11:01 | (Member (6 months)) Smug Goht: I'm a leprechaun that great
1:11:02 | selene!【mei's crown 🥀】: :shelterin::shelterin::shelterin:
1:11:03 | (Member (6 months)) Kaiser_Devil: Sorry to hear that Nadia. I had issues hugging people too. Not knowing where to put my hands.
1:11:05 | (Member (6 months)) Meghanet [メガネット]: I'm still a bit flat for that, so...
1:11:06 | (Member (2 months)) Airelle Rune: Dang. i'm 5'7":_aiaCRY:
1:11:11 | A_Spoony_Bard : Well sadly I'm well over that (I'm 6'4) 
1:11:14 | (Member (2 months)) Josh: :_aiaWOKE:yes pls LOL
1:11:15 | Mabu: firm is nice
1:11:16 | kyodorun: ITS FINE
1:11:18 | Zane Kudo: I don’t mind 
1:11:19 | (Member (6 months)) Ada_889: :_aiaHYB:
1:11:20 | (New member) Aidan O: :_aiaAWOOGA:
1:11:20 | (Member (6 months)) blue cherry: :_aiaWOKE::_aiaWOKE:
1:11:21 | (Member (6 months)) andrew m: it's fine!!
1:11:22 | (Member (2 months)) BackScarf: :_aiaWOKE::_aiaWOKE::_aiaWOKE::_aiaWOKE:
1:11:24 | (Member (2 months)) Airelle Rune: Don't mind if we do:_aiaAIADMIRER:
1:11:25 | Alucard_PhD🎉: Oh boy you have no idea lmao
1:11:25 | (Member (6 months)) Kaiser_Devil: It would be heavenly
1:11:27 | Umbra: Oh yeah thats fine
1:11:28 | kyodorun: A THIGH IS A THIGH
1:11:30 | CaioALP: First time i wished i wasn't 6'0
1:11:30 | aoi 🐸: oh IM OKAY with that
1:11:30 | Zero: Those legs are fine too 
1:11:32 | (Member (2 months)) BackScarf: i don't mind
1:11:33 | (Member (1 month)) Alex Fuentes: that's a-ok in my book
1:11:34 | (Member (6 months)) Common Kuma: Thank the gods I love muscley legs :_aiaPRAY:
1:11:39 | (Member (6 months)) Cappythecat [multilangual🚪🔑]: can I get a lap pillow with head pats and hearing that youre proud of me and Im doing a good job?
1:11:42 | (Member (2 months)) Josh: :_aiaPRAY::_aiaTSKR:
1:11:44 | OlDirtyCuervo: those are the best
1:11:48 | (Member (2 months)) Lunalva Rocha: As a wise man once said, I love a woman that can just k!ll me, so yes, if you don't mind :_aiaPRAY::_aiaTSKR:
1:11:51 | (New member) Aidan O: :_aiaTSKR::_aiaTSKR:
1:12:03 | (Member (6 months)) NadiaAAAH: :clapping_hands: :clapping_hands: :clapping_hands:
1:12:10 | Zane Kudo: Do you have strong arms?
1:12:10 | (Member (2 months)) Airelle Rune: we love thighs that could accidentally crush us:_aiaPRAY:
1:12:10 | Dani reDux: :folded_hands::folded_hands::folded_hands:
1:12:13 | aoi 🐸: preach! 
1:12:21 | (Member (6 months)) NadiaAAAH: Your body is just a skeleton with meat armor
1:12:23 | thecultclassic: ayo bruh i appreciate that hella
1:12:23 | (Member (2 months)) Airelle Rune: or intentionally crush us, i'm not picky:_aiaPRAY:
1:12:25 | Ggmfy and Mfy 💗: AAAA HIII
1:12:25 | (Member (6 months)) Common Kuma: I'm here for the body positivity:_aiaLOVE:
1:12:33 | (Member (6 months)) Smug Goht: :_aiaPRAY::_aiaPRAY::_aiaLOVE: thank you aia
1:12:33 | Ggmfy and Mfy 💗: :hand-pink-waving:
1:12:51 | (Member (1 month)) Xinforel: I'm here for how sweet Aia sounds
1:12:54 | (Member (2 months)) Lunalva Rocha: :_aiaBURN:
1:12:56 | (Member (1 month)) Xinforel: Need me that sugar
1:12:58 | (Member (2 months)) Airelle Rune: FUCK YEA!!:_aiaBURN:
1:13:01 | (Member (2 months)) Josh: now can we hear that with even more anger?:_aiaAWOOGA:
1:13:02 | aoi 🐸: preach! HELL YEAH
1:13:12 | (Member (6 months)) Common Kuma: Oh?
1:13:17 | aoi 🐸: hm?
1:13:19 | (Member (6 months)) Kaiser_Devil: This is actually therapeutic.
1:13:22 | (Member (2 months)) Lunalva Rocha: :_aiaREVERSE: no u
1:13:25 | (New member) Aidan O: :_aiaREVERSE:
1:13:26 | (Member (1 month)) Vincent TheKindNecromancer: :_aiaREVERSE:
1:13:26 | (Member (6 months)) Sidewayz2013: AINTNOWAY
1:13:28 | (Member (6 months)) blue cherry: HEY
1:13:28 | (Member (6 months)) Common Kuma: :_aiaREVERSE::_aiaREVERSE::_aiaREVERSE:
1:13:28 | (Member (2 months)) 𝕃𝕠𝕔𝕒𝕝 𝔾𝕙𝕠𝕤𝕥: :_aiaREVERSE:
1:13:29 | (Member (2 months)) Josh: :_aiaDORK:chat reflects streamer
1:13:31 | Leonardo Wesselka: NO U
1:13:32 | Dingus Engus: et tu!
1:13:32 | Dani reDux: LOL
1:13:32 | Alucard_PhD🎉: NOOOOOOOOOOOOO
1:13:32 | (Member (6 months)) Meghanet [メガネット]: :_aiaREVERSE::_aiaREVERSE::_aiaREVERSE:
1:13:33 | thecultclassic: fam i also appreciate that
1:13:36 | (Member (6 months)) blue cherry: :_aiaREVERSE::_aiaDORK:
1:13:37 | ランダムな男単に: no u 
1:13:38 | (Member (2 months)) Alexx: no u:_aiaREVERSE::_aiaSMUG:
1:13:38 | (Member (2 months)) BackScarf: :_aiaNYO:you are the:_aiaDORK::_aiaDORK:
1:13:39 | (Member (1 month)) Xinforel: lmfao
1:13:41 | 1337Y01_05VV4G: NO u
1:13:41 | lordzelix: takes one to know one
1:13:43 | (Member (6 months)) Cinnabar: :_aiaREVERSE::_aiaREVERSE::_aiaREVERSE::_aiaREVERSE:
1:13:43 | (New member) Alex2011: :_aiaREVERSE::_aiaREVERSE::_aiaREVERSE:
1:13:44 | (New member) Aidan O: Nuh uh :_aiaDORK::_aiaREVERSE:
1:13:44 | (Member (6 months)) Kaiser_Devil: I know. But I'm your dork?
1:13:44 | (Member (6 months)) Deceptric13: No u
1:13:44 | (Member (1 month)) Xinforel: AREN'T WE ALL DORKS?
1:13:45 | (Member (6 months)) WrottenBoi Plays: yk i rly thought it was gonna be something sweet and lovey dovey
1:13:47 | Alucard_PhD🎉: Tsundere bully asmr
1:13:47 | (Member (6 months)) NadiaAAAH: Aia... the door :backhand_index_pointing_right: :door:
1:13:48 | Hodel Ngasu: tskr
1:13:48 | damB 18: friendly fire
1:13:48 | (Member (2 months)) BackScarf: :_aiaREVERSE::_aiaREVERSE::_aiaREVERSE:
1:13:49 | (Member (6 months)) Deceptric13: :_aiaREVERSE::_aiaSCRUNKLE::_aiaREVERSE::_aiaSCRUNKLE::_aiaREVERSE::_aiaSCRUNKLE:
1:13:49 | (Member (1 month)) Xinforel: I THOUGHT WE WERE ALL DORKS
1:13:51 | (Member (2 months)) Airelle Rune: :_aiaREVERSE::_aiaREVERSE::_aiaREVERSE:
1:13:56 | (Member (2 months)) Joseph Lcaps: DSKR...?
1:13:59 | kyodorun: WOULD LIKE IT FRO THOSE MUSCLEY THIGHS TO SANDWICH ME NGL
1:14:00 | (Member (1 month)) Alex Fuentes: :_aiaREVERSE: :_aiaREVERSE: :_aiaREVERSE: :_aiaREVERSE: :_aiaREVERSE: 
1:14:01 | Zane Kudo: I’m your dork Aia
1:14:02 | (Member (2 months)) bleubat: I got here and this is the first thing I hear:_aiaREVERSE:
1:14:04 | (Member (6 months)) WrottenBoi Plays: but then she said that
1:14:06 | (Member (2 months)) Josh: what are you then? chat reflects streamer dork
1:14:08 | (Member (6 months)) Deceptric13: :door:
1:14:09 | (Member (6 months)) NadiaAAAH: :_aiaAWOOGA:
1:14:09 | (Member (6 months)) Common Kuma: Back to mirror practice, I see
1:14:14 | (New member) KelloggsPP: takes one to know one
1:14:15 | (Member (6 months)) WrottenBoi Plays: :_aiaEVIL:
1:14:16 | (Member (6 months)) Common Kuma: :_aiaAWOOGA:
1:14:17 | (Member (2 months)) BackScarf: :_aiaAWOOGA::_aiaAWOOGA:
1:14:17 | Alucard_PhD🎉: I take it back
1:14:20 | (Member (2 months)) Alexx: :_aiaAWOOGA:
1:14:23 | lilly_1234: OH SHIT
1:14:23 | (Member (6 months)) Cinnabar: :_aiaAWOOGA::_aiaAWOOGA::_aiaAWOOGA:
1:14:24 | (Member (2 months)) Airelle Rune: B-but we are YOUR dorks, right?:_aiaAIADMIRER::_aiaAIADMIRER::_aiaAIADMIRER:
1:14:24 | (Member (1 month)) Xinforel: Aia with how your body clicks when you move the only thing you're still able to beat is your meat
1:14:25 | (New member) Aidan O: :_aiaAWOOGA::_aiaAWOOGA:
1:14:25 | Jorge Saavedra: holy shit i got tingles from the dork
1:14:30 | lilly_1234: :hand-orange-covering-eyes:
1:14:35 | Maudjito: Deep voice Aia
1:14:36 | (Member (6 months)) NadiaAAAH: BORK BORK WOOF WOOF :dog2:
1:14:42 | (Member (6 months)) Kaiser_Devil: Good Cop Bad Cop
1:14:44 | (Member (2 months)) bleubat: oh my uhm-
1:14:45 | thecultclassic: hell yeah dude we whispering fighting words now?
1:14:45 | (Member (1 month)) Vincent TheKindNecromancer: Miss Amare, are we your little pogchamps?
1:14:48 | aoi 🐸: nadia... lmfao
1:14:50 | Zero: Deep voice Aia Tskr 🙏🏾
1:14:55 | (Member (2 months)) Airelle Rune: :_aiaPRAY::_aiaPRAY::_aiaPRAY:thank you for the feats
1:14:56 | SyeOnara: dork dork goose
1:14:56 | (Member (6 months)) Common Kuma: Could you tell us you're proud of us?
1:14:58 | (Member (2 months)) Alexx: :_aiaPRAY::_aiaPRAY::_aiaPRAY:
1:15:02 | Alucard_PhD🎉: I suddenly no longer wish to win
1:15:04 | (Member (2 months)) Airelle Rune: FEAST! I MEANT FEAST
1:15:06 | (Member (2 months)) Lunalva Rocha: :_aiaTSKR::_aiaPRAY:
1:15:11 | (Member (6 months)) Undefined404💭🎨: I gotta play some DnD so I will have to check the rest of the VOD later, have a good stream Aia thank you :_aiaLOVE::_aiaLOVE::_aiaLOVE:
1:15:14 | aoi 🐸: if we're your dorks then that makes you a dork too lol 
1:15:18 | JohnMaMa: tskr
1:15:21 | (Member (2 months)) 𝕃𝕠𝕔𝕒𝕝 𝔾𝕙𝕠𝕤𝕥: :_aiaTSKR:
1:15:25 | (Member (6 months)) Sidewayz2013: uwooooooh
1:15:26 | (New member) Aidan O: :_aiaTSKR::_aiaTSKR::_aiaTSKR:
1:15:28 | (Member (2 months)) BackScarf: :_aiaTSKR::_aiaTSKR::_aiaTSKR:
1:15:28 | (Member (2 months)) bleubat: :_aiaTSKR:
1:15:29 | (Member (6 months)) NadiaAAAH: Imma have sweet ass dreams tonight :sleeping_face: :zzz:
1:15:30 | Zane Kudo: That deep voice 
1:15:30 | (Member (6 months)) Shok: :_aiaTSKR::_aiaPRAY:
1:15:32 | (Member (6 months)) Undefined404💭🎨: :_aiaLOVE::_aiaLOVE::_aiaLOVE:
1:15:32 | Dani reDux: yayyyy
1:15:34 | (Member (6 months)) Common Kuma: Gracious:_aiaTSKR:
1:15:36 | (Member (6 months)) Kaiser_Devil: I accept that. I am a proud dork. A proud Aiadmirer dork.
1:15:36 | (Member (6 months)) PonySparkle69: :_aiaTSKR::_aiaTSKR::_aiaTSKR:
1:15:42 | Misae Shimamura: UOOOOOOOOOOOOOOOOOOOOOOOOOH
1:15:42 | (Member (2 months)) Alexx: :_aiaTSKR::_aiaPRAY:
1:15:45 | lilly_1234: TSKR WE ARE EATING SO GOOD TONIGHT 
1:15:45 | Maudjito: POG
1:15:48 | (Member (6 months)) NotoriousBSG82: :_aiaTSKR::_aiaTSKR:
1:15:50 | (Member (6 months)) PonySparkle69: Ms. Amare?! :_aiaTSKR::_aiaDOWNBAD:
1:15:50 | Zero: Tskr
1:15:57 | aidnyan: :flushed_face:
1:15:58 | (Member (2 months)) MommaAngelCat😺 (Hex'sB-dayTwin): Thanks AIA DEAR!
1:16:02 | (Member (6 months)) NadiaAAAH: :_aiaAWOOGA::_aiaAWOOGA::_aiaAWOOGA::_aiaAWOOGA::_aiaAWOOGA::_aiaAWOOGA:
1:16:03 | (Member (2 months)) Alexx: a a a:_aiaDOWNBAD:
1:16:06 | Zero: I ain’t know I was in for a meal omg 🙏🏾
1:16:10 | (Member (6 months)) PonySparkle69: :_aiaAWOOGA::_aiaAWOOGA::_aiaAWOOGA:
1:16:11 | (Member (2 months)) BackScarf: :_aiaDOWNBAD::_aiaDOWNBAD::_aiaDOWNBAD:
1:16:13 | (Member (2 months)) Airelle Rune: oh good lords i'm ascendingggggg
1:16:13 | (Member (6 months)) Kaiser_Devil: Thank you Ms Amare....
1:16:15 | Jorge Saavedra: Dorkchamp!
1:16:16 | (Member (1 month)) Xinforel: Aia if you think you've got fight in you, you better be ready for a flogging
1:16:16 | (Member (1 month)) Vincent TheKindNecromancer: ...I'll take it.:_aiaCOPIUM:
1:16:18 | (Member (2 months)) Airelle Rune: YES:_aiaCRY::_aiaCRY::_aiaCRY:
1:16:19 | (Member (2 months)) Josh: yes pls
1:16:19 | (Member (2 months)) Lunalva Rocha: :_aiaAIADMIRER::_aiaAIADMIRER::_aiaAIADMIRER:
1:16:20 | (Member (6 months)) Sidewayz2013: A-Aia, you're acting kinda weirdchamp rn :_aiaKEIKAKU:\
1:16:22 | (Member (6 months)) Common Kuma: ...You win this round...
1:16:26 | (New member) Aidan O: :_aiaPRAY::_aiaPRAY::_aiaPRAY:
1:16:29 | (Member (2 months)) 𝕃𝕠𝕔𝕒𝕝 𝔾𝕙𝕠𝕤𝕥: :_aiaTSKR::_aiaAIADMIRER:
1:16:33 | (Member (6 months)) Common Kuma: :_aiaLOVE::_aiaLOVE::_aiaLOVE:
1:16:35 | aoi 🐸: owahhh hug!
1:16:35 | (Member (6 months)) Smug Goht: :_aiaTSKR::_aiaTSKR:
1:16:36 | (Member (6 months)) Kaiser_Devil: .......
1:16:37 | (Member (6 months)) NadiaAAAH: :red_heart:
1:16:38 | (New member) It’s not zura: How do you work on controlling your diaphragm?
1:16:39 | Misae Shimamura: FOR MY FIRST STREAM, I HAD A GRAND TIME, I LOVE EVERY MOMENT HOLY SHIT
1:16:45 | lilly_1234: TSKR HEART BEAT
1:16:48 | (Member (6 months)) Kaiser_Devil: :red_heart::red_heart::red_heart:
1:16:51 | (Member (6 months)) andrew m: :_aiaTSKR::_aiaTSKR::_aiaTSKR:
1:16:53 | (Member (6 months)) NadiaAAAH: :beating_heart:
1:16:53 | (Member (2 months)) Airelle Rune: AAAAAAAAAAAA
1:16:55 | (Member (2 months)) Cảnh Nguyễn: :_aiaPRAY::_aiaPRAY::_aiaPRAY::_aiaPRAY:
1:16:57 | Zane Kudo: Doki Doki 
1:17:01 | (Member (2 months)) Cảnh Nguyễn: :_aiaLOVE::_aiaLOVE::_aiaLOVE::_aiaLOVE::_aiaLOVE:
1:17:02 | (Member (2 months)) Alexx: :_aiaTSKR::_aiaTSKR::_aiaTSKR:
1:17:03 | Dani reDux: :beating_heart::beating_heart::beating_heart:
1:17:05 | (Member (2 months)) Dolliette ☕️🍂: HEART BEAT TSKR HEART BEAT TSKR
1:17:10 | Leonardo Wesselka: :beating_heart::beating_heart::beating_heart:
1:17:12 | (Member (2 months)) Dolliette ☕️🍂: :_aiaTSKR::_aiaTSKR::_aiaTSKR:
1:17:17 | (Member (6 months)) Siegfriedo Ex Machina: :_aiaTSKR::_aiaTSKR::_aiaTSKR::_aiaTSKR:
1:17:18 | (Member (6 months)) PonySparkle69: :_aiaTSKR::_aiaTSKR::_aiaTSKR:
1:17:20 | (Member (6 months)) Common Kuma: TGIF
1:17:20 | (Member (2 months)) Josh: :_aiaHYB:tgif!
1:17:21 | (Member (6 months)) Shok: :_aiaTSKR::_aiaTSKR::_aiaTSKR:
1:17:25 | (Member (1 month)) Xinforel: Wait, where is it Friday?
1:17:26 | (Member (6 months)) NadiaAAAH: I wish I could say that but I work:_aiaMALD:
1:17:29 | (Member (1 month)) Xinforel: Isn't it Saturday?
1:17:29 | (Member (2 months)) Airelle Rune: TGIF!!!:_aiaAIADMIRER::_aiaAIADMIRER::_aiaAIADMIRER:
1:17:33 | (Member (2 months)) BackScarf: overwatch overwatch
1:17:37 | (Member (2 months)) Airelle Rune: Nadiaaa:_aiaHEADPAT::_aiaHEADPAT::_aiaHEADPAT:
1:17:37 | (New member) Aidan O: Overwatch is addicting :_aiaEVIL:
1:17:38 | Alucard_PhD🎉: I wanna play new thorns man
1:17:41 | (Member (2 months)) MommaAngelCat😺 (Hex'sB-dayTwin): Friday is over for me ...haha
1:17:43 | (Member (6 months)) Meghanet [メガネット]: Unfortunately this'll be my busiest month of all... no relaxing until July.
1:17:43 | applepi🔫🐻: i have finals next week:(((
1:17:44 | A_Spoony_Bard : who do you like playing in overwatch right now? 
1:17:47 | (Member (1 month)) Xinforel: Ooohhh
1:17:47 | Thanhthuy Doan: oh
1:17:50 | (Member (2 months)) Josh: oh wait it's Saturday now for the east coast lol
1:17:54 | Alucard_PhD🎉: 30 minutes left for central
1:17:58 | kyodorun: yeah its saturday here
1:17:59 | RingMaster23: anything west of east is still friday
1:17:59 | aoi 🐸: i have a project due tmr....screaming rn cuz i barely started
1:18:00 | (Member (6 months)) Smug Goht: I work weekends...
1:18:01 | (Member (2 months)) MommaAngelCat😺 (Hex'sB-dayTwin): I'm in Florida...
1:18:05 | N0isy_Zer0: 30 min for central 
1:18:07 | (Member (2 months)) Josh: good luck meg:_aiaHEADPAT:
1:18:09 | (Member (6 months)) Kaiser_Devil: Weekend? Time to binge Lucifer some more.
1:18:10 | lilly_1234: It’s Friday here in New York 
1:18:13 | (Member (1 month)) Xinforel: Hey Aia wanna play Overwatch 2 with me? I'm toxic, shit and unfriendly as fuck Kapp
1:18:15 | Blu Shift: gonna see spiderverse on sunday :D
1:18:31 | Zane Kudo: It’s Saturday in the UK
1:18:40 | (New member) Aidan O: :_aiaLOVE::_aiaLOVE:
1:18:41 | (Member (2 months)) Airelle Rune: You got this, Meghanet!:_aiaHEADPAT:
1:18:42 | (Member (2 months)) MommaAngelCat😺 (Hex'sB-dayTwin): HEXY??
1:18:48 | (Member (6 months)) Common Kuma: It's more than just a little comfy:_aiaHEADPAT:
1:18:49 | (Member (2 months)) Josh: :_aiaPOG:that's a nice way of putting it!
1:18:49 | A_Spoony_Bard : Like I said previously your streams are so nice for that 
1:18:52 | (Member (2 months)) Airelle Rune: PILLOW FORT!!:_aiaAIADMIRER::_aiaAIADMIRER::_aiaAIADMIRER:
1:18:56 | (Member (2 months)) bleubat: lowkey falling asleep ngl, got work tomorrow so I'll be lurking the rest of the stream, gn:_aiaLOVE:
1:19:00 | BBKK: wet pillow
1:19:11 | (Member (1 month)) Xinforel: TORB
1:19:11 | aoi 🐸: pillow fort!! oweah
1:19:12 | Dani reDux: gn veer_ion
1:19:17 | (New member) Aidan O: Based 
1:19:22 | (Member (1 month)) Vincent TheKindNecromancer: hot choccy? w-with the marshmallows, right?
1:19:25 | (Member (1 month)) Xinforel: Damn that's a varied list
1:19:32 | (Member (2 months)) Josh: ... is that aia's heartbeat or mine? LOL
1:19:32 | 1337Y01_05VV4G: Valve has teased a game that combines OW2, TF2 and Dota2
1:19:33 | (Member (1 month)) Xinforel: I can only play Pharah and Reaper
1:19:38 | (Member (2 months)) Airelle Rune: Nanighy Veerion!:_aiaHEADPAT:
1:19:40 | (Member (2 months)) MommaAngelCat😺 (Hex'sB-dayTwin): good night
1:19:51 | (Member (1 month)) Xinforel: Oh I can play Dva too but the role function kinda shat me out of other things I could play
1:19:57 | (Member (2 months)) Airelle Rune: i will bring extra hot choccies!!:_aiaAIADMIRER::_aiaAIADMIRER::_aiaAIADMIRER:
1:19:57 | applepi🔫🐻: sleep well
1:20:05 | (Member (1 month)) Xinforel: I am guys
1:20:06 | David「Titaniampp」: hey
1:20:07 | (Member (1 month)) Vincent TheKindNecromancer: absolute w, all hail Aia:_aiaWOKE::_aiaWOKE::_aiaWOKE:
1:20:07 | (Member (6 months)) Common Kuma: Hm?
1:20:08 | (Member (1 month)) Xinforel: Moshi moshi
1:20:09 | A_Spoony_Bard : My mains were always Sombra, and Mei in the original, I haven't played the second yet 
1:20:09 | (Member (2 months)) MommaAngelCat😺 (Hex'sB-dayTwin): yes!
1:20:10 | (Member (2 months)) Airelle Rune: yes?:_aiaPOG:
1:20:11 | (Member (6 months)) NadiaAAAH: yes ma'am?
1:20:12 | aidnyan: hey
1:20:12 | (New member) ◇ᴄᴏᴄᴏa◆: :_aiaLOVE:
1:20:13 | aoi 🐸: ??
1:20:14 | (Member (6 months)) Sidewayz2013: guys here
1:20:14 | RingMaster23: k
1:20:17 | (Member (2 months)) Josh: :see_no_evil_monkey:
1:20:18 | (Member (6 months)) Meghanet [メガネット]: Okay.
1:20:19 | (Member (6 months)) Common Kuma: Okie
1:20:19 | A_Spoony_Bard : okay? 
1:20:20 | (Member (1 month)) Xinforel: I've closed them, Miss Amare
1:20:21 | (Member (6 months)) NadiaAAAH: suspicious rn
1:20:22 | (Member (2 months)) Lunalva Rocha: ok,closing them
1:20:22 | Blu Shift: alrighty 
1:20:25 | (Member (6 months)) Link the Hero of Hyrule: cant im fighting a boss
1:20:26 | (Member (2 months)) Alexx: ??
1:20:27 | Zxiled: how do i do that again?
1:20:27 | Dani reDux: ok?
1:20:28 | (Member (6 months)) Smug Goht: okey
1:20:28 | (Member (6 months)) PonySparkle69: :_aiaPRAY::_aiaPRAY:
1:20:29 | aidnyan: theyre ckised*bkubf tyoeubg ninebt(
1:20:31 | (Member (2 months)) Cảnh Nguyễn: okey wife 
1:20:32 | A_Spoony_Bard : alright there closed 
1:20:32 | aoi 🐸: ok
1:20:35 | applepi🔫🐻: AHHHHHH
1:20:36 | (Member (2 months)) Josh: :flushed_face:NO U
1:20:36 | (Member (6 months)) NadiaAAAH: :_aiaTSKR::_aiaTSKR:
